family,condition,rho,replicate,n_emitted,marker_fraction,kl_to_full,kl_to_designated,novelty,diversity,gap_fraction,valid_fraction
Homeobox,designated_subset,,5,620,0.9983870967741936,0.0016635761332978827,0.0004200493063638974,0.47670067145425343,0.6172106278178771,0.0013865308432371246,1.0
Forkhead,multiplicity,1.0,1,620,0.4854838709677419,0.00010608705495530763,0.0006479974053926172,0.44596124850232777,0.5710328397886097,0.013718946978123817,1.0
Forkhead,multiplicity,1.0,2,620,0.5080645161290323,0.0001251093991313985,0.0005376155117840303,0.44301901668976584,0.575031227770562,0.013793103448275841,1.0
Forkhead,multiplicity,1.0,3,620,0.47419354838709676,0.00012616588942532652,0.0006626794704884172,0.44476069999418555,0.5708410272215847,0.014812754912866113,1.0
Forkhead,multiplicity,1.0,4,620,0.5225806451612903,0.00024886790516932876,0.0007362846524981658,0.44551848422499707,0.5730409913541369,0.015294771968854256,1.0
Forkhead,multiplicity,1.0,5,620,0.47096774193548385,0.00016425855268722175,0.0007342519920671465,0.4429410089598549,0.5718179038536704,0.01522061549870224,1.0
Forkhead,multiplicity,2.0,1,620,0.6596774193548387,0.00019000471395850025,0.0005264410615550294,0.4441889453544807,0.5737878015675033,0.01570263255469034,1.0
Forkhead,multiplicity,2.0,2,620,0.6693548387096774,0.00018612736104503427,0.0004012315188789831,0.4457596851157285,0.5666827832657804,0.014720059325176093,1.0
Forkhead,multiplicity,2.0,3,620,0.6629032258064517,0.00022431725079256166,0.00030472536699623336,0.445020408660154,0.5710525047715634,0.013681868743047802,1.0
Forkhead,multiplicity,2.0,4,620,0.6516129032258065,0.00019815951123717336,0.00027793096829099216,0.4440938993657375,0.5725584434006038,0.014775676677790115,1.0
Forkhead,multiplicity,2.0,5,620,0.6741935483870968,0.00023514116950790242,0.0003193435450978868,0.44446336690802224,0.5765049821221759,0.014256581386725973,1.0
Forkhead,multiplicity,5.0,1,620,0.8145161290322581,0.0004119512984689228,0.00017192108658285981,0.44476214408575343,0.5679958311235042,0.013830181683351858,1.0
Forkhead,multiplicity,5.0,2,620,0.8161290322580645,0.00026240890163269407,0.00014673113222170842,0.44544303972337207,0.5694617271780845,0.014071190211345931,1.0
Forkhead,multiplicity,5.0,3,620,0.8419354838709677,0.00047965798740195814,0.0001943361872209982,0.4472905728064134,0.5730582496633323,0.013477938450129751,1.0
Forkhead,multiplicity,5.0,4,620,0.8,0.0002776137848024988,0.00020242121105486604,0.4445031123998372,0.5690566779847237,0.013533555802743768,1.0
Forkhead,multiplicity,5.0,5,620,0.8241935483870968,0.0003766191650008917,0.00023533270168784974,0.4452194302704555,0.5653225361178522,0.0146829810901001,1.0
Forkhead,multiplicity,10.0,1,620,0.8983870967741936,0.00047788344018353856,0.0002091697600776543,0.44608282670930977,0.5682495680452455,0.011624026696329238,1.0
Forkhead,multiplicity,10.0,2,620,0.9161290322580645,0.00042854867679055476,0.00012314826004534534,0.4453794605203325,0.5625671167915005,0.0118094178717093,1.0
Forkhead,multiplicity,10.0,3,620,0.8870967741935484,0.0003352947178402398,0.00012294946515119276,0.4478893555225907,0.5670703010132022,0.013311086392287706,1.0
Forkhead,multiplicity,10.0,4,620,0.9016129032258065,0.0004131190972667879,9.366141379212522e-5,0.44437495334500543,0.5639061027396242,0.012550982573229494,1.0
Forkhead,multiplicity,10.0,5,620,0.9048387096774193,0.000479548809802683,0.00016490715508860792,0.44514425205663943,0.5669881987204948,0.01253244345569151,1.0
Forkhead,multiplicity,20.0,1,620,0.9354838709677419,0.000423683195192694,4.4920502626664245e-5,0.4439044145290184,0.5617345417750736,0.012699295513533566,1.0
Forkhead,multiplicity,20.0,2,620,0.9274193548387096,0.0003249696218249015,7.77150771291232e-5,0.44478835584634135,0.5644299725790041,0.013255469039673697,1.0
Forkhead,multiplicity,20.0,3,620,0.9419354838709677,0.00047881213149076815,0.0002045381584939418,0.44677082618100095,0.5658313736276777,0.012606599925843525,1.0
Forkhead,multiplicity,20.0,4,620,0.9419354838709677,0.0005178730193196091,0.0001048686983736967,0.4454587358566925,0.5680967335965825,0.012124582869855384,1.0
Forkhead,multiplicity,20.0,5,620,0.9548387096774194,0.0005510052676311915,8.674902803787986e-5,0.4447359126657817,0.5656395837467871,0.013626251390433806,1.0
Forkhead,multiplicity,50.0,1,620,0.9887096774193549,0.0005901754380807785,8.202061578534988e-5,0.4433521171916003,0.5640165233989619,0.01288468668891359,1.0
Forkhead,multiplicity,50.0,2,620,0.9693548387096774,0.0004314224495558952,0.00017067419719266573,0.4428642422553337,0.561842747256083,0.013533555802743773,1.0
Forkhead,multiplicity,50.0,3,620,0.9870967741935484,0.00048040359303785115,0.00010168279255390908,0.4445188675801188,0.563625227743044,0.012699295513533536,1.0
Forkhead,multiplicity,50.0,4,620,0.9709677419354839,0.0005790540680777212,9.355113290017002e-5,0.4433284963649248,0.5603115122706701,0.013700407860585812,1.0
Forkhead,multiplicity,50.0,5,620,0.9774193548387097,0.00041193093163347834,0.0001762904588812152,0.44416765554905235,0.563539928828451,0.013700407860585817,1.0
Forkhead,multiplicity,100.0,1,620,0.9935483870967742,0.0005367804416872781,6.0728729814002274e-5,0.4448208991805953,0.5594143086538226,0.01232851316277344,1.0
Forkhead,multiplicity,100.0,2,620,0.9951612903225806,0.0007415508949215734,0.00020980210113224828,0.44672329041303505,0.5613328754280278,0.013107156099369669,1.0
Forkhead,multiplicity,100.0,3,620,0.9870967741935484,0.00042612071301779763,8.194058437441289e-5,0.44345039709957257,0.5613098056399739,0.01373748609566183,1.0
Forkhead,multiplicity,100.0,4,620,0.9870967741935484,0.0007221582854083062,0.00018330544061163413,0.4464010561321792,0.5563110562620237,0.012829069336299577,1.0
Forkhead,multiplicity,100.0,5,620,0.9935483870967742,0.0004329011213207391,4.3124768134922655e-5,0.4444566720128623,0.5665866760766294,0.011605487578791252,1.0
Forkhead,multiplicity,500.0,1,620,0.9983870967741936,0.0006142790921672765,0.0001543188535498548,0.44469245732973484,0.5622416789505005,0.012272895810159423,1.0
Forkhead,multiplicity,500.0,2,620,0.9951612903225806,0.0004112298091538071,8.684386856383378e-5,0.44508697385070684,0.5631147107343064,0.012847608453837577,1.0
Forkhead,multiplicity,500.0,3,620,0.9967741935483871,0.000420772158659681,9.699206482287142e-5,0.44467391304436654,0.5628511299758258,0.012736373748609553,1.0
Forkhead,multiplicity,500.0,4,620,0.9967741935483871,0.0005687951997250456,0.00016974292640374757,0.4431527996926269,0.5629815557205169,0.012625139043381523,1.0
Forkhead,multiplicity,500.0,5,620,0.9983870967741936,0.0005798821563357967,0.00012453673886258674,0.4442384478095436,0.5578614045494205,0.012272895810159425,1.0
Forkhead,designated_subset,,1,620,1.0,0.00047941267928100186,7.237466651172645e-5,0.4522749758992016,0.5765661993797123,0.012866147571375592,1.0
Forkhead,designated_subset,,2,620,1.0,0.0006944165865361542,0.000183639634235308,0.4530585682885514,0.5769797561312596,0.012365591397849453,1.0
Forkhead,designated_subset,,3,620,0.9967741935483871,0.0005050359861779871,0.00021068838406594273,0.453434517035349,0.5776362067135186,0.01323692992213569,1.0
Forkhead,designated_subset,,4,620,0.9983870967741936,0.0006402529540099466,0.0002101101671783928,0.4560940852577974,0.5804437654375579,0.013144234334445648,1.0
Forkhead,designated_subset,,5,620,1.0,0.0006293891670129028,0.0001516630154979623,0.4522207628837206,0.5774663411732717,0.013125695216907655,1.0
Conotoxin,multiplicity,1.0,1,620,0.3338709677419355,0.0021330765917970235,0.18478977220206474,0.43581663376784696,0.6050454305165975,0.04696029776674963,1.0
Conotoxin,multiplicity,1.0,2,620,0.2967741935483871,0.0011254258086160806,0.18485762671783063,0.4349977206584922,0.5965069032797865,0.04491315136476453,1.0
Conotoxin,multiplicity,1.0,3,620,0.31129032258064515,0.0011923539146478173,0.1783304773952673,0.4346253045678774,0.5962234823655876,0.04770471464019879,1.0
Conotoxin,multiplicity,1.0,4,620,0.31290322580645163,0.001022448125451814,0.18104939809034995,0.4306202238689062,0.5951065746779706,0.048263027295285636,1.0
Conotoxin,multiplicity,1.0,5,620,0.3435483870967742,0.0009479420631022997,0.178139101117413,0.42993278079168373,0.6022686177793728,0.04882133995037246,1.0
Conotoxin,multiplicity,2.0,1,620,0.4274193548387097,0.007793388516874556,0.11809419621479868,0.3941469472197354,0.5732321275343014,0.04162531017369747,1.0
Conotoxin,multiplicity,2.0,2,620,0.4629032258064516,0.005578885227490877,0.12547362922415248,0.3947615088759756,0.5714155605391303,0.03964019851116638,1.0
Conotoxin,multiplicity,2.0,3,620,0.4467741935483871,0.006822449098159063,0.12162864030761282,0.3913736190082092,0.5731986055812142,0.04063275434243196,1.0
Conotoxin,multiplicity,2.0,4,620,0.4290322580645161,0.005843872704428176,0.1275601025040342,0.39489372724315264,0.5714067992267078,0.04007444168734507,1.0
Conotoxin,multiplicity,2.0,5,620,0.4080645161290323,0.007430598727530412,0.1201232598830767,0.39218706907438783,0.5636666546141373,0.041377171215881095,1.0
Conotoxin,multiplicity,5.0,1,620,0.5741935483870968,0.04220920402868889,0.05953344464246446,0.3313743838063308,0.5179479551849117,0.0338709677419356,1.0
Conotoxin,multiplicity,5.0,2,620,0.6209677419354839,0.04338508215212203,0.05848929181366663,0.33077117135649714,0.5092010337488599,0.03411910669975195,1.0
Conotoxin,multiplicity,5.0,3,620,0.5951612903225807,0.041835840874351396,0.06030389949268656,0.3317798077430544,0.5182123446601707,0.03182382133995043,1.0
Conotoxin,multiplicity,5.0,4,620,0.6096774193548387,0.04486634113354368,0.05723010843172613,0.3239998404265252,0.5063063443802575,0.0335607940446651,1.0
Conotoxin,multiplicity,5.0,5,620,0.6064516129032258,0.0448195650920436,0.057611088702514066,0.3216572998676499,0.5035432683639778,0.03399503722084377,1.0
Conotoxin,multiplicity,10.0,1,620,0.6661290322580645,0.08769379806139511,0.0315616730160891,0.28658054804547106,0.4738916226285792,0.03250620347394548,1.0
Conotoxin,multiplicity,10.0,2,620,0.7112903225806452,0.09083996884023528,0.030544402229686227,0.28923422170033386,0.47140936599632255,0.03225806451612909,1.0
Conotoxin,multiplicity,10.0,3,620,0.667741935483871,0.0907326375352674,0.030510626317645378,0.27990033381167734,0.46111245035158077,0.03157568238213405,1.0
Conotoxin,multiplicity,10.0,4,620,0.6725806451612903,0.09146368667394748,0.030152139527430802,0.2854263728338493,0.4678249974663017,0.030955334987593095,1.0
Conotoxin,multiplicity,10.0,5,620,0.6629032258064517,0.08841406712158849,0.03121147189655599,0.29044759540039544,0.4703428713798278,0.031079404466501266,1.0
Conotoxin,multiplicity,20.0,1,620,0.7580645161290323,0.15672084544702328,0.013463603376289926,0.2579406171432742,0.4308380950856924,0.030210918114143955,1.0
Conotoxin,multiplicity,20.0,2,620,0.7677419354838709,0.14702684269383695,0.014919812554999126,0.25651258487026074,0.43028074389378734,0.028163771712158787,1.0
Conotoxin,multiplicity,20.0,3,620,0.7709677419354839,0.15485288388831395,0.013609654804811144,0.2535847064671797,0.41450452225120415,0.028784119106699754,1.0
Conotoxin,multiplicity,20.0,4,620,0.7693548387096775,0.13959014345772838,0.016476270630636124,0.25798327081132066,0.42948611533394154,0.028039702233250596,1.0
Conotoxin,multiplicity,20.0,5,620,0.7532258064516129,0.1503059389350585,0.01419561266170313,0.2562828187560794,0.42847838755447454,0.028349875930521098,1.0
Conotoxin,multiplicity,50.0,1,620,0.8225806451612904,0.2355502074540773,0.005800217233779737,0.23542135003388054,0.40721027330157755,0.02642679900744411,1.0
Conotoxin,multiplicity,50.0,2,620,0.7838709677419354,0.2276603076502446,0.005636002840468196,0.236074193542819,0.39207811222593836,0.026736972704714587,1.0
Conotoxin,multiplicity,50.0,3,620,0.7806451612903226,0.24376553552955715,0.004604494304155802,0.23529937047936633,0.39691578325056587,0.025992555831265442,1.0
Conotoxin,multiplicity,50.0,4,620,0.7790322580645161,0.2288892420079084,0.005534018797633349,0.23574516123111022,0.3915753101970494,0.02797766749379651,1.0
Conotoxin,multiplicity,50.0,5,620,0.7967741935483871,0.23641076917403003,0.005229212125978368,0.23496468268322723,0.40705925306577495,0.025930521091811345,1.0
Conotoxin,multiplicity,100.0,1,620,0.8016129032258065,0.2911243598053665,0.002801449189362793,0.23075914501875727,0.387067437634829,0.024565756823821273,1.0
Conotoxin,multiplicity,100.0,2,620,0.8145161290322581,0.3100232803134558,0.0020947960944149376,0.22829873122391553,0.3861718387892301,0.027295285359801465,1.0
Conotoxin,multiplicity,100.0,3,620,0.7790322580645161,0.29011990534280635,0.0026422952048674076,0.22853674632119703,0.3848277963582313,0.02574441687344906,1.0
Conotoxin,multiplicity,100.0,4,620,0.8129032258064516,0.2764980789767235,0.003218012515204602,0.22716280771544606,0.3867079710144927,0.025310173697270403,1.0
Conotoxin,multiplicity,100.0,5,620,0.8016129032258065,0.3113643295505827,0.0024128438215404334,0.22450125103994156,0.38672050944224845,0.026054590570719544,1.0
Conotoxin,multiplicity,500.0,1,620,0.8483870967741935,0.6097055102089984,0.0008251593043305367,0.2245189160538701,0.3836787253808994,0.023076923076923012,1.0
Conotoxin,multiplicity,500.0,2,620,0.8451612903225807,0.4287807123642391,0.0008522863367947779,0.22510249646473957,0.37595919732441474,0.023883374689826237,1.0
Conotoxin,multiplicity,500.0,3,620,0.8209677419354838,0.4455167844342453,0.0006516534392600373,0.22675347111927902,0.38532352285395755,0.024007444168734425,1.0
Conotoxin,multiplicity,500.0,4,620,0.8354838709677419,0.604121491493105,0.0006173658089396772,0.22342545646159573,0.3729416573764399,0.024875930521091744,1.0
Conotoxin,multiplicity,500.0,5,620,0.8209677419354838,0.4094268343838633,0.000868139667872012,0.22235117797506698,0.3869945795750144,0.024441687344913088,1.0
Conotoxin,designated_subset,,1,620,0.832258064516129,0.2463783142532689,0.007661474241131346,0.24360649710685367,0.40801992476122917,0.02437965260545899,1.0
Conotoxin,designated_subset,,2,620,0.8145161290322581,0.27347111025465026,0.007065618911770585,0.2459997574218915,0.4034701023614068,0.025868486352357254,1.0
Conotoxin,designated_subset,,3,620,0.8064516129032258,0.27781880446912577,0.006054140150439441,0.2499411785075658,0.42511616571833954,0.02617866004962772,1.0
Conotoxin,designated_subset,,4,620,0.8112903225806452,0.24362219114470623,0.007402957612826928,0.2431908529096426,0.4090360228253821,0.02748138957816375,1.0
Conotoxin,designated_subset,,5,620,0.8096774193548387,0.2764427514643976,0.006296312670100604,0.24376795965278308,0.3996473393330172,0.026736972704714604,1.0
